,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53,PC54,PC55,PC56,PC57,PC58,PC59,PC60,PC61,PC62,PC63,PC64,PC65,PC66,PC67,PC68,PC69,PC70,PC71,PC72,PC73,PC74,PC75,PC76,PC77,PC78,PC79,PC80,PC81,PC82,PC83,PC84,PC85,PC86,PC87,PC88,PC89,PC90,PC91,PC92,PC93,PC94,PC95,PC96,PC97,PC98,PC99,PC100,PC101,PC102,PC103,PC104,PC105,PC106,PC107,PC108,PC109,PC110,PC111
300620 CH Equity,13.02654471312867,2.4459643625604826,-1.1157296751137147,2.3699200119982433,1.6886876965409445,2.428915664174214,0.24435302231559536,-5.696490365526185,0.3056595114339258,0.5483549098797911,-1.004449523516401,-2.2846710739286666,-0.3636939184219647,1.962063264764172,-1.3630010270294457,1.6269916796426895,2.77541636434677,-4.512323602227133,-4.207862063830379,-1.0021436837440303,-1.7993332750915658,-0.6541756701368611,1.31415132015987,0.5601039827228792,0.1890301082386142,-4.101445503876583,-3.802550131493864,0.720010524840683,-0.9282354554737103,3.4479774926299114,-1.4320857084914733,3.5523104708050566,-0.4098158511218711,-0.3431506436964322,-0.2748995903385353,-1.5284658377860776,-1.1393566441004455,1.3614689255897092,0.7409176904204132,2.902124696816892,-1.4428804140938833,-2.6957107892895595,1.8409429220942104,-3.1296695555844525,5.096172155302124,-1.4731406672043001,8.243884413804636,-1.2624717705163888,-0.5406766842591236,-1.3314789550903119,2.173719929557779,2.7151421128024507,0.47655813707954503,1.3280018102554312,-0.2946819010061074,0.9511587926855137,0.8907111286751078,4.5130537656188086,4.180935821360479,-2.0213481247208174,1.327916514004652,-1.0715332114980385,-0.2962868232978352,0.7758260558731149,-4.163073153426591,0.803592165838061,3.1341261043457584,1.696271651601263,-0.6880672965824273,-2.661507753629859,2.012619363215094,-0.7299570683699064,1.4718244269200575,1.275256496548784,-1.4412259646752283,0.6118742485597106,1.4509827526563555,-1.1462282864951328,-0.757939560532003,2.267676979978365,3.209930332964341,-0.6615535376274235,2.5032677702415316,2.0530750192703002,1.0287688073459114,0.6874016171106906,0.5635821317273847,-0.30990948227629095,1.770863374145079,0.06482127458437668,0.9096485959625041,0.3141022924955999,-2.5777227865849905,-0.35175249834195216,-0.8141812689825111,-1.1633492450323326,0.5655405617086178,0.722406947845422,0.7480742106278407,-0.9473621171029598,0.4103312211432833,-1.1497672573936835,-1.1937682565730698,-0.32039541161971,-0.06571802490543907,-0.3086483866286607,0.13127738251816556,-0.6442883264538081,-0.9930204350009915,0.6538063784326084,-0.41031192293488483
000988 CH Equity,7.1581858632537045,3.662413528830647,-0.24074706295249254,0.18082495483573816,0.4714636087934044,-0.220656209800733,-0.9553213105402657,-0.33225348443482133,-0.8912141060537717,-0.5854112108482208,-1.1389827031987543,0.6989398530245253,-0.47421323591779063,1.4487864889338815,0.3789594503663783,2.2844707507614537,1.1889772876683447,-2.2917116923905096,-0.005605397216573301,0.297058905284239,0.04672655676853121,0.14674014378473355,-1.5954752103026573,-0.3566719961597457,-0.8603961865814999,0.9860123312693757,-0.5485499313183616,-0.6905487735444581,-0.7686978714647961,0.3410184448137432,-1.0935276804137557,1.203433116802075,-0.39147884049731685,-0.5902127923015917,-0.6475475055272973,1.7308267849025618,-1.6878509988461436,-0.6658248233422938,1.05127863401082,-2.8221922026959434,0.37818820660942687,-1.6078837149687393,1.9853634999809036,-1.3313431585481263,-1.4760106792350427,0.009098884572912379,-0.3520135073818151,0.7266560280536388,-0.8933879100216484,0.024609510200576147,1.3469101299481645,1.0321473713116884,-0.27645235615847347,0.45146953023650144,0.3688972860268971,-1.8931223963654444,1.9486696577449798,-0.5599143492888519,-1.4087242793908727,-1.7797564592702448,2.408677287311214,0.6087511524553592,-1.0912106237119394,-2.026647693171209,-1.0425961258200216,1.41137732763549,-0.9374594067934251,-1.9701211154531295,-1.9820294843358746,1.0467985057597677,0.9122838641495813,1.4405094559734075,-0.8850676706905426,0.7900717148953923,0.17309148762888726,-1.3550298870746893,-0.05772560771475173,-0.4353731490563311,0.8111520528082594,0.44303176931754035,-1.8848900252759913,-0.3287139529064831,-0.14903260651190145,-0.9770493457449607,0.81862774779245,-1.6690877745629398,-0.3357732500531731,0.5478613485628163,-0.529775967460669,-1.3530565254251876,0.8224739546744587,1.171846357299295,-0.34142355512260664,-0.41094628835945746,-0.6057221505897431,0.5837055991141078,-1.1149713535268542,-1.8295696505038699,-0.0065650182495110695,-0.45162372822730085,1.246972735191366,0.29424046180702845,-1.2614496397761936,-1.2276391220535658,-1.3622710534519544,1.8853824981417717,1.762580032534925,-1.1913792415863815,0.9120285235411377,0.18133876919333206,1.7338157768792841
002281 CH Equity,11.734604532685522,2.9995187866604627,-0.6968107053653128,0.15223423054338456,0.8370457011936562,0.5508059607625408,-2.404430501859353,-0.05164856289740903,-1.295301049543166,-2.0687494231363166,-0.5320799703018749,1.2847016210371855,-1.1766395879717004,0.7676217502498829,4.694221512787267,1.0172666499916412,2.608394748602457,-3.8768860385977875,1.5888841849738793,0.764850175465206,-1.0807173760123878,0.23110867696006346,-2.873506114889658,-0.4780810908501034,-1.4716812453783392,2.6239207652866026,-1.0075689963968246,-1.8881369705386517,-2.068171871113542,-0.40781056954400485,-0.4879878632469218,1.203291486605465,-3.958995486644717,1.956004049903752,-1.596872595573016,0.6047961058283444,0.7548131364181615,-1.4327024576996326,0.06323170839147169,-2.1022961882668194,1.2635032613496116,-0.8618568049355637,1.4307844983521834,0.7799465656029549,-0.38267041318633455,-2.6781224502184777,0.6475265742825,1.532848464418247,-1.2724099516043736,1.7543395675196405,0.7378832165348774,2.1895101141469135,-1.490560187232375,-0.3085678755018502,-2.3025195481273437,-0.21815696361425274,3.1418192403134504,-0.8776195055787481,-1.272008862499684,-2.1714469108082612,2.373564616261899,0.48786452225456023,-2.242657017792917,0.3445805336710956,1.4353696148235924,1.3951594760538544,-0.32458030645251423,-2.670594861878199,-3.0499059301334865,-0.5787461499638918,0.23963053802096523,0.05108479999093664,-1.6879557150264028,1.782236650423085,-0.28658602803846217,-0.596632428919022,-1.5423342680762286,-1.9327007380984256,1.06854418898189,2.3323870421207187,0.3882253318301403,0.23183945144495377,-0.7881736411682019,-1.2756630252952779,1.525382817774304,0.14334226243049755,1.9831815736489096,-3.43310302588729,-2.4988042393548735,-4.171651823509414,0.06700545683810766,-1.6639767387441435,0.2556985670509806,2.201162594880632,2.2223223097707474,-0.19550688612202471,0.39204378707032245,-0.21597121697449415,-0.7688370817104461,-1.1690146291648724,0.4403463228832132,-0.3029578100737726,-1.2367107705403153,2.923166547292845,-1.154697663864119,1.4392149761329789,0.810675862820432,0.11497840498978519,-0.1035286714414381,-1.950677472006432,-1.2943487357021963
600498 CH Equity,3.852142859553111,0.3924257251667585,-0.5649085678923998,-2.9084281502459968,2.4259152660306977,2.721559399705003,-1.1474292465958595,0.0621892700806902,-2.839367039470336,-0.08047911883675236,1.0290580406151453,1.9808348738330468,0.3910739085930151,1.86830281381682,2.092044270006539,0.4731909086035808,1.4532225594036676,-1.0519200141391205,-0.900741386085643,1.2479000850325723,-0.9187614775585778,0.620188274316236,-1.1200616939902759,-1.6982549627219503,-0.34743478811394823,1.9980348326498587,1.5876318865883496,0.8464445074801108,-1.025562603668343,-1.6167425232771553,-0.9453752815822939,1.998078922167892,-0.4798778741250737,1.3638759691104183,1.820529880385591,1.2995828735188204,-1.3772373000254745,0.4550735711703275,-0.4102565695371371,0.48686165750794613,2.4990275246532794,-2.2036047718598173,0.7278961749771622,-0.9058379697724153,0.8523807500294327,0.8936261029634808,-0.4788160135229014,0.08247281436251198,-0.6102682605101455,-1.0161857139533872,1.3234185563634417,-0.033071289702678246,-1.0477820120147687,1.6844240722916897,-0.37939293861523143,0.4596536372154123,-1.3097136554881048,0.5302611191776933,0.5097665644761902,-0.7858094075935854,-1.2768462605900652,-1.0315849419208851,0.44461039970930566,-0.5160296456582418,-1.0446828420771654,-0.22919222359241465,-1.079813349621153,-1.7815069288832583,-1.961717759319752,0.5187388646316824,2.882122290269906,0.9434984602817904,1.6847515930173422,-0.32639912839563306,0.6106829283088645,-1.5607557741769502,0.6916498985283652,0.5351005051189542,1.0298001147150637,0.1567522521758202,-0.10967994951287766,-1.7039044115020434,0.3194076560028645,-1.2738463113608278,-0.15261469676994247,0.582800575138353,1.9924937229409705,-2.6033711223282587,-0.922478626531496,1.2821363417245162,-0.6894623496085677,0.2838261998454013,-0.06053763938307461,-0.9500431893947514,-1.7895255776449983,-0.18077899242647552,-0.13537523291977252,-0.7057788131087172,-0.35020557730538154,-0.21342606489191016,-0.6358142887075845,-0.5238788361508321,2.679797740709148,2.0534392302825144,-0.2800792034977474,-1.8867392511144176,-3.0159776704434758,-0.08307925547404449,1.5041500489431654,0.29356017523895445,2.381195684692953
688195 CH Equity,12.497286539319637,-4.40823719698376,-4.110900261424616,1.5054422058734267,-0.32576243108756536,2.675883496268563,3.189121188622728,-7.955165457373227,4.120224155741973,1.775573048874267,-2.4170703498727204,-5.361743762188335,1.6148478253607206,1.40586876991846,-3.101427320040251,6.060994187024084,0.31297051751087346,-6.212526546965456,-4.016922661747508,-3.9840940651429575,-2.234021848241824,-2.749791026292394,-0.4045425738179183,1.1835476804266893,-3.3093711586459604,-2.8829059720622894,-5.023468185626599,-0.0560455027975109,4.259659808918582,6.898336813101108,-4.478968361386327,1.872515218799656,-5.586793686992923,-2.3649117260547947,3.405218309339175,3.7141969173107365,3.7831002103724543,1.319044878824253,1.8154481382939203,-0.9567910725043106,3.7792271571855762,-4.7947946048261,-3.1719210859268063,-2.7954034676485624,0.8876085857077046,-0.7664488383325903,-1.9335807212692444,0.19141330702318649,-1.297937143623047,-0.7934128706049538,-2.7739277574638304,0.19043162374577718,0.7287291159114856,2.2569226692423148,-1.375672176802226,3.416555131963784,-2.132209568460638,-1.9044611077687446,-1.619765136469109,2.748884234515911,-2.2922139699190183,3.7551304433730923,-0.8030046803636749,-0.560505833120975,2.3562108210907002,0.6736080884263426,-3.6187653556447303,1.1977587804310852,0.9562945490340552,1.3060960513295463,-0.259675846366138,-1.2724136326414213,-1.2914959037769416,-1.6238126723971151,0.9978010311531811,-0.052509362224922786,0.028878739532825173,-0.4258671629139971,-0.28243242402159024,-1.4696938145641898,-2.648235510259066,-1.4433229779849983,0.39410615151699824,0.5147251004783648,0.3332868061410344,0.3310031930693111,-2.214179056878357,0.10126407377323976,-0.09994977890750957,-0.3046281691740712,-0.03533265098225845,0.6498489199710882,0.16293197591414565,0.7890733511587098,0.21958223066790022,0.5519571460747629,0.3242374702713161,0.5470130847796716,-0.973238397018078,-0.05731454510717389,0.6642133936865479,-0.1446673212314872,0.8542926360160967,1.3470111315012165,0.19424287216201647,-0.4044839934917732,0.4346707799614875,0.3387522606769541,0.009141702217639686,0.16296181995269016,-0.01807560386473544
300638 CH Equity,6.931041533154436,-5.864744972563631,1.7337084578639084,0.6810455691738327,1.5151044634061805,-1.3402047079879207,-1.5228903934234657,4.7739307558167745,-2.315930039238136,4.841784304599523,3.983044751340862,-0.13037988724929592,1.281236306691417,0.5749831182632451,1.3693409368373286,-0.7036533029495803,-2.4312864330884394,-4.0370585355140465,2.465099700978421,1.8180125511762213,1.7964299697803334,1.448527371985241,2.184722916629744,-1.475017234549705,2.278697004699215,1.2701494335173447,-5.928565762443518,-2.909371870252457,1.5665676119172443,-2.0364904900206926,0.2997316212401218,1.4772843096631187,2.454022809588065,2.9259798518702267,-4.866224163001433,2.808444676031035,-2.4272704500148676,-2.2319368662765733,-1.3175396086559685,1.3559724958186845,3.8863297419827854,-2.5933246462513266,-2.952158585076691,4.810356615900304,-0.4718066836116296,0.3747691008210219,1.3066144897474488,-1.8973742746286297,1.9781727481038671,-0.43830296696815885,0.787054704707879,2.39306598317893,-3.743445197802482,4.8695044860299195,1.9868844664632512,-1.2133220281269967,1.121844727796459,-1.6812673254969421,-1.5489760291884764,-3.6620814296127007,0.23768456806410768,4.0090027908255745,-0.1134135182585432,-1.2199400350421374,-3.7090597686527342,-0.009292598518899782,1.1252240462795466,-1.0303859999310705,2.4257404031373317,1.6153246474322325,0.49463826798533594,-1.2544304693910397,2.3327767139020192,-0.2124263650692187,1.9302085599759466,1.059507691011963,-0.06494570553590732,1.8305573066851855,-0.026569078995686755,-0.6262662061356102,-0.019900285107203167,-0.7016948764396732,-1.2333624772668115,-0.36702432479108543,1.103827096907915,-1.448420814251624,-3.1331821995583726,2.290308858541934,1.5678217414898163,-0.9293945794643803,-2.106295543666967,-1.634713417000709,-0.0011485942912619134,-0.41069945220765874,-1.918262443459451,-0.16184759266090284,1.153340240645033,2.0256661159846945,-0.4131935386839467,-0.09022452437509634,0.2716692637109083,0.22318777252717165,-0.2996630664053539,-0.20308764467489515,-0.35360672902331924,-0.06330870675942761,-1.6796374195154273,0.5362794970921677,-0.7613666761868846,-0.012189083686217697,-0.021472163563814234
688027 CH Equity,1.962439759776476,-3.938763450369684,-1.8411925725121367,-5.692398309499315,-0.9108333729869346,2.775832169619686,3.379204819344752,-2.1517143691562244,-0.7971606825265787,1.284304788919585,3.1491493792210568,4.511988157810391,-2.084849972866693,3.4147656351710047,-2.908004300131523,-0.10310799582463369,0.8158184202904967,-6.019139958074193,-6.617066524973567,-4.71314600771541,-0.7536519172304299,-3.7244976782995107,0.3299249009052828,3.6430866548528558,-1.4089246393610482,5.231206632321902,-1.6007056723685908,3.0777967723126,1.7303481436544925,0.22206094799914158,4.080226782828037,1.292194567770496,4.016916303632101,4.047465666699388,-3.0326577536900605,-3.3420617404997053,-1.6046846840300526,0.4967980059435283,-0.8715434378601858,-2.462368509859575,-2.5716603540805303,2.576068633307853,2.966396868576095,-3.6937057523127947,1.6323369685116491,0.5161328018289961,-0.04676279250539307,3.3893899417801956,1.789859229973068,2.2872158315009963,1.3052330270840795,-1.1250712256804263,3.3141685618289953,1.9734369801106137,3.1925439067629164,3.5156143016651864,-0.9499682222947736,0.43007347217119546,0.7562319305823599,-0.8853505725143958,-1.1147762213872776,-1.393977855300949,-1.3694408454340876,-0.9660959860231305,-0.32798082323408384,0.6653669785941154,0.7065159357611518,0.7879999871995177,1.8361072545058177,-0.15873737192140794,-0.6369240263910768,-0.6464455396155898,-1.7477792308905404,-2.2917659645699984,0.45333152497391954,-0.8139150566019167,-1.356915777732928,0.9499583199024318,0.06494807568724538,1.8672907325723136,-2.265640911746499,2.81434043934568,-0.07809599742156029,-2.573282089081187,0.8501787671124373,-2.499840044562873,1.7639316339039968,1.643241119280045,-0.8632435396366522,0.06762518551084067,-1.589119333591478,-1.8514835896759205,1.4466391507802867,-0.2780433816064947,0.13433063316117527,-0.8466365013147992,1.7452828086345546,1.2083853249801642,0.7662535170176172,-0.9320215465394251,-0.8295110811083957,1.583424318769332,1.4057595408599233,1.4386612044809377,-1.7993789317416222,-0.7255854966183569,-0.7403370249935723,0.22617716342092553,-0.5388991847610078,-0.8139459456659828,-0.29154389004277353
000555 CH Equity,0.6209664979183555,-4.552026955926306,-0.9475752956784806,-4.353690998189368,2.8920859056602968,5.000316879459592,-1.198037039571854,-0.7904268353955423,-1.6918524211682362,2.910393865903958,1.6795847281974772,2.4916510051129985,-1.2402381585046778,2.119330557098056,-0.5514170747260083,-2.5171812709052706,-3.052821127391503,-3.973680139112839,-6.275982957500999,-1.8301311915231395,0.05693373037033109,-0.9866051119261436,1.3440832694527645,2.2156364938126107,-1.2165156742072853,3.340903615098612,-2.4102406507945293,-0.4118764388938011,4.482038924475861,-3.2209590489055357,2.2303359948753383,-3.8308020286618576,3.1293932027210576,-1.2244445358196059,-0.616200499890588,-1.8003785770402736,-1.167659338097648,1.181398349974205,1.3490582196882233,-3.535075104506634,-3.9732896089423315,-1.1782228452066377,-3.0490538231107256,-1.0178739723685075,1.7694103855689702,-2.199178310812305,-2.7364261455384167,-0.7063798683471753,-0.8075728187257621,-2.5244260961706857,2.7266979684718633,-0.9104718295256229,0.29595186511369975,-3.736181912246012,1.8304568097134573,-0.6302719027976226,0.6311609124518203,1.7708653373510304,-2.983153805997447,4.266862569889477,-3.0173217438890556,1.7163990962973774,-0.5856838699885312,-3.5375858543874728,-0.8045972579392057,-2.0134442729411326,2.7152133121509654,0.5996198389993798,-0.6369616291057164,-0.902370121359999,0.1793114341819152,1.1214949356083699,1.2867111946711902,3.5212040951057637,0.9163982247177644,0.6332587972352398,-1.088698004413679,0.15912526931824797,-2.3719629313041226,-0.5462849984879918,0.0862488954233558,-1.8724436487326188,0.7919440421919525,-0.12294701808880387,1.7256364889396931,-1.8663042166995163,-0.05261980052683154,-0.9581673846441575,-1.541313386819089,-1.4578379947995757,0.9626838225518458,1.4477393219335577,0.060732130266315985,-1.5896710265108338,-0.33500580978127753,0.6776996974253291,-1.0201989782686496,-1.2603425911917905,-0.7069553023188699,-0.8383467400977503,1.0890103439081442,-0.16491928906947348,-0.6967046926105672,-1.1075244212232886,2.422256750692683,1.5747331928970176,0.5744058882037655,0.5123079705821023,0.35399937349196814,-0.2962008307131897,1.7824016888646215
002268 CH Equity,-0.7479562837994073,-4.7335739451541485,-0.9007950529222144,-3.1158736052034444,0.2761212909576478,2.206202293060623,-0.4788206670016994,0.7467311782697958,-1.9873277243737197,1.6560885684718734,-1.5806032505736272,1.6386720374049115,-1.0029949798011248,0.9569965908302268,-0.40754525787011625,0.39674910875662,0.039957948891846874,0.72746236170396,-1.3772602152221536,0.19805733400687847,1.2962483748186842,1.5494484804804838,-2.0846178801822135,-0.6548694075701893,-0.6177400909239245,1.9554907231652476,-0.011361233351600098,-1.303347096732723,0.43819329685125435,-3.0993592438769086,-0.27957385284124414,-1.3519596221514616,1.6952330625603953,-1.3485543351043778,-0.10715428126226559,0.3549116281360604,0.16243249881631575,-0.5648127809500367,2.0844548184667935,1.4639989743964426,-0.7602913625715471,0.8828761579795896,0.5027407980248054,-0.682424198810238,-0.1109631764209702,0.2572596484594976,0.2585652264946008,-0.6863411882758196,-0.44968403067052437,-1.7028052847421509,1.17357215420571,0.5862547298048438,-2.7010686063092506,-0.0013545077033089528,0.17445930445388264,-0.24713708122047323,-1.9674674848785458,1.2080072211892097,-0.5190444413886818,-0.11564613545005502,-0.28428465427013205,1.187392936524163,-1.6546749770780915,1.5051984532714606,0.2463344346029545,-0.32770285662144644,0.11341726003736863,-0.3529555361396928,1.3937672912479724,-0.24675415339626433,1.486494286750999,-1.537090919801687,-0.7158458334329729,0.5154882920588403,1.3078402983413506,-0.8794012754716611,-0.5156130258825095,0.791566169713274,-0.5014631486056654,-0.4190471325810858,1.1126068684658517,0.02992115725245737,-0.8858748894073958,0.02048666081929406,-1.221878731393545,0.17124442230238412,-1.7337700509501837,-0.9951455344460002,-0.48141388939182417,-0.6700560787843006,1.9874090677321459,-0.5480617547291172,-0.6449808597483366,1.2928107982882233,-1.308916233428347,0.6821948037420515,0.18938756271807447,-0.1364210147262241,0.5356443407094902,-0.4045576212517423,1.4698424494322313,-0.5243751848345671,2.510307703669158,-0.25779237987534004,-0.4485293753151453,0.17927239985238427,-0.4191013847686138,-0.5714483676160322,1.1811066104047208,1.4991081361200889,-1.2799275563726191
920640 CH Equity,2.122458831264672,-4.921806168847005,-3.2703966572426886,-7.0734244061701235,3.4986446603066,8.427336223337694,4.693220623844318,6.778463138707136,-0.3534206765358479,-0.6606622434501187,14.541815694976217,-1.544295888168895,3.563451550469147,4.251868685893085,-3.2272064026507103,-1.8739486296531938,3.380904372649373,-2.469692301337185,-7.797800017698858,-4.943160093993694,2.08429805754211,-6.737981140862855,-2.205239962340415,4.7638316131503835,-1.9561635271650624,5.185601007654712,1.8108588414122082,3.5799107545802595,-3.0373164119730895,1.9470352248544938,-0.10492259738592785,2.0682108776646966,0.5477435420522015,-1.3901244428788162,-2.6990573439074717,0.27800668078848645,4.319015731305641,0.8055621191356829,0.8371634513147435,1.946029180397752,0.29060015872389655,1.185722557639142,0.36568057033732754,4.782969570457477,-1.6057504043480215,-1.1999694510803354,1.4845838607752997,-0.9980119136881503,0.7145704832998383,4.581820371409708,0.7773638086408731,-1.669983556644612,-1.007507970397075,-1.3403264921513875,-2.501739643947245,-4.122850377073786,2.1605460972193313,-0.7793038181714679,-1.2957976473861093,-2.44784805229323,-0.45553275954453426,0.6725891474858717,-0.22344958498876888,1.1084206635459164,-0.3262587078672831,1.8773677286437593,-0.9206014043775068,0.6467854397250683,-1.5412701008698055,1.6908317143124478,-0.5099988449446833,-0.40891844160613333,0.8123161964566673,-1.0324941649592358,0.06960782870747807,0.06444618077475513,2.6846534740118146,-1.0250573085196595,2.0807086803167603,-1.4310836616086664,0.9850087360589196,-0.8616405949689813,-0.09719656126422206,1.157446366233576,-2.372579553734581,1.0833283041541826,-0.3158536878859069,0.39560528329663547,0.46855327221467313,0.5784468582934035,0.6863035258503524,0.7322656149096682,-0.2425921816735695,0.2334702804702794,1.0460461619743977,1.015270221721566,-2.2748470458027823,-0.3440497948499036,-0.43395369896949687,1.2445850771584253,-0.35245477818353504,-0.7092755642343105,-0.730287497972512,-0.8436417233368916,0.7445173417829721,-0.1450991066967927,-0.05430617153206191,-0.023110222663952018,0.31116572742766585,0.5108467905706685,-0.3195166284720892
688171 CH Equity,1.8581548237643122,-7.895805170321874,-0.4003965249799984,-1.9139226414419477,2.915013748057219,-1.2951871754353372,-0.41025672183263195,-6.968365542394751,2.5102615877063097,-0.7803650097640765,-4.039940520055953,-3.575912096140539,7.140844318656549,-6.848219091575716,-0.30682651672554695,1.86821730428863,-0.16736265587247498,0.8109490526201591,1.7533555873590427,-4.749083262290542,-0.8084971713122476,-2.376423241853488,4.586054207243337,2.7856032865734535,3.4892675571627527,6.701078551093238,-0.47214900088724787,-0.6551455160152705,3.7344622329320734,-1.419038032124416,-1.281649258309025,-2.3459828139061836,-2.982204655419678,-3.8035554168114,-1.1812297901424693,1.3260064391325794,2.1328912324434044,-1.8672258389075955,-4.937803698627988,2.599771646087599,-4.171165706079499,1.7193486176129726,2.5875330595575554,4.656292123982156,6.105937518811577,0.3777241935213376,-0.016195443145198954,5.967771943049291,2.8665195969959796,-3.0350274217857898,-0.421985489066886,0.32871840735746916,-4.7343375854491745,-2.6139653626208843,-0.12903891718527422,1.7970627175397165,1.8765913285072402,0.4402635244117192,-2.0656640077397053,1.3514027368526638,2.1160779708022646,-1.7017819649876178,1.8156670039269436,2.909993257199959,-2.7923583819993527,0.4514123875343922,-2.2968855675910387,0.1509502493392408,1.8128298679925552,-0.831676008195869,-0.44316570749140816,1.4434616597465675,-1.2892196332787433,-0.13916527407570498,-1.178455548724675,0.7052085563290499,0.9122653923418494,-1.3527660985235586,0.43160560702148637,-1.2485630604080675,0.11620248960365452,0.4782559571506371,-0.47042532591761715,-0.7790592439894954,2.0717346799413754,1.5368268321102565,1.005386468605946,0.8458880955124525,0.40730206235288463,-0.5037279186605048,-0.28964621394359286,0.18482462265269617,-0.6149836034787921,0.026699183889167658,-0.3757218079206191,-0.32500087142611644,-0.04174414612507198,0.5973766812658421,-1.3010343959123463,-0.6229002373602793,0.4402175480158444,0.376239159397278,-0.20680848615413652,-0.4219041178484601,-1.0273463436589005,0.6975787213508,-0.6881212018794277,-0.6725011108798317,0.19000193173379867,-0.0869740933704363,0.7779469020084732
688256 CH Equity,10.900895224634779,2.6408853793307925,-0.25786319628730403,-4.45445757658277,-10.183090608512225,2.7223738061383678,-2.340628626127765,-1.2273355880976464,-0.37123565194232566,-13.065569222532977,-1.9744392179953305,4.329758342327501,-0.38729991140828035,-12.482418387478186,7.299536897763598,2.595371338249745,-5.323464522429148,-1.183746326849682,1.647415680012013,3.194332928407845,-4.5460505129534825,-8.66826623735653,-2.240623647695015,-4.10454455073799,-2.1508375222623335,0.7074937118749981,1.8420122954274059,1.531238342487943,-1.4681005715342714,1.8471878140035172,-2.5711079854709404,-0.909624210774657,7.139144849530216,-2.26794145603479,2.069943846747322,-0.43241325936011094,4.182843814622681,2.9121973272856443,-0.7002940464904759,1.386012002392233,2.944230876213473,-0.4498207716086248,-1.6146602843516262,0.07468635840302695,0.7182265201618995,-1.5059473445262241,-1.232377886878212,2.1715061290683555,0.4108200861870834,2.1456159297384247,0.21930303865842818,-2.863502061575966,-1.3355109206904052,-0.45783687869282125,0.31174511390347415,-0.7182903225515648,-2.133648716533961,2.885470170429095,-0.580774784986485,-1.35157948273907,-1.084931451331295,1.2754236757618866,0.23345451900733757,-0.8675665537135535,-3.7071836931221798,-1.2102483363722163,0.24988239960763564,-0.042716329751990495,1.0689718307717173,-0.637921432237528,-0.31713121965794433,0.1580660069926849,0.9247765983412143,0.598790341943491,3.198930391362143,-1.386800215643628,-0.9304107914279419,-0.41963328303134706,0.28268735832160624,1.979466072166993,-0.4707847099993691,0.27240321917511595,-0.5933477302067661,0.7249320340608726,-0.4443529939344701,-0.3391825089415977,0.371172866152152,0.04570528571516391,0.729610275345732,-0.34641862140741153,-0.3423948519238622,0.603105148047375,0.9049587161934806,-0.5774956774307721,1.0131404528327899,0.9939634368920919,0.2843876381466342,0.25716209129209466,0.3758481153723005,0.04663131672232193,0.349287065917234,0.7094466222557494,-0.4934482589701818,0.11228311384160038,0.7999713796191968,-0.10576948696347088,-0.5389457986997414,-0.2317432511714474,-1.5443087448093176,0.3210985769338391,-0.4464407413727963
688110 CH Equity,8.495365844602409,-4.91130799352308,-1.2351966829187977,0.13791735109863854,-7.506030081516011,-1.9993475686026716,3.0929127113493533,-5.759482413520145,6.712118387551748,-3.5861439120129845,-4.298049112267017,2.472831517552993,8.241366915363061,-10.172718227015661,-4.913958909792614,-7.27171306838397,0.1529300084813883,-6.448559719808606,-4.867835364912007,-4.061206582071413,6.535038760396529,7.695590144755482,-3.866043062413063,2.0610838815380412,4.882294074069339,-3.287481309811482,5.338026167717314,-0.12429934344631631,5.849925051402016,-0.5617891145263627,2.326996922848541,1.911525029682663,4.094370928409593,-1.7913637772835995,3.2267516204837694,-1.2905843446650023,-4.202471536642242,3.7693712340900847,-3.527369279893842,0.5019276428209153,1.8014322973215262,-0.09197260781788383,0.43210026778670096,0.23085120395041867,-2.7847138952616697,1.640803967218835,-0.43341458922813303,-4.427764459072872,0.054776603243878966,1.4904422965170105,-2.257162541706174,0.6109413910426634,-0.030253087001253152,-1.765395447426213,-0.5009445357778856,-0.756612621849042,0.3682653489850596,-1.9976872849684224,-0.2725230102112065,-2.053250683043526,1.8493597344275625,-0.04324076174664012,-0.23975315509049813,-0.2374308923469842,-0.004310836234433911,1.9699048496290834,0.8455844244182029,0.4097458417456631,-1.508466177005034,-0.18958895356539826,1.079197311941872,0.8795370922130598,-0.6102783038321289,-0.02058970499061893,-0.3801758159496206,-1.664139260677095,0.33463204412588515,-0.0013457521414562972,0.5808106599763194,-0.47789484679590716,-0.36348116672325714,-1.3363433357770085,0.23684687404654384,-1.2368685238236803,0.39849742031811536,-1.1719499828851825,0.06852770164391359,-0.7954851609152347,-0.9109941949340312,0.6396026332638037,-0.4598108696207353,0.3235334426204305,-1.1013871727544204,-0.4526962982289539,0.397056552456638,-0.4810388724789432,0.2979895870922805,-0.11000820977628267,-0.2478167366038347,0.5166757529060296,0.26148150364789324,-0.4732225796511323,-0.29434417394933077,0.8648885570563943,0.3967915146929095,-0.4185686036589686,-0.671062000142932,0.21921130346640424,0.4406216919709591,-0.14172181013632823,-0.4941909521832569
